latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
32.48558,-82.39694,327.85,0.39,0.36,2025-11-04,1840,N,low,2.0NRT,299.19,1.29,D
32.28828,-83.72559,326.29,0.38,0.36,2025-11-04,1840,N,nominal,2.0NRT,299.37,2,D
31.39601,-88.88087,347.67,0.56,0.43,2025-11-04,1840,N,nominal,2.0NRT,300.99,9.13,D
31.39487,-88.88673,347.27,0.56,0.43,2025-11-04,1840,N,nominal,2.0NRT,300.37,9.13,D
31.3942,-88.88264,348.37,0.56,0.43,2025-11-04,1840,N,nominal,2.0NRT,301.75,10.27,D
31.39926,-88.87785,330.29,0.56,0.43,2025-11-04,1840,N,nominal,2.0NRT,298.82,10.27,D
31.39809,-88.88368,348.1,0.56,0.43,2025-11-04,1840,N,nominal,2.0NRT,302.17,10.27,D
31.39691,-88.88955,329.48,0.56,0.43,2025-11-04,1840,N,nominal,2.0NRT,296.76,4.22,D
30.29323,-93.87778,367,0.37,0.58,2025-11-04,1840,N,high,2.0NRT,299.44,10.28,D
31.24128,-89.73472,351.65,0.41,0.45,2025-11-04,1840,N,nominal,2.0NRT,305.52,24.59,D
31.24536,-89.73582,348.11,0.41,0.45,2025-11-04,1840,N,nominal,2.0NRT,297.52,12.02,D
32.62138,-81.87881,332.13,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,297.87,7.92,D
32.62078,-81.88313,335.14,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,301.42,9.12,D
32.62537,-81.87516,330.53,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,296.91,20.84,D
32.62477,-81.87946,348.8,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,320.33,20.84,D
32.62417,-81.88377,325.89,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,298.43,8.58,D
31.71786,-87.49165,337.06,0.47,0.4,2025-11-04,1840,N,nominal,2.0NRT,298.56,6.11,D
32.62816,-81.88012,330.8,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,297.97,20.84,D
32.50585,-82.78936,330,0.39,0.36,2025-11-04,1840,N,nominal,2.0NRT,300.3,2.54,D
32.50918,-82.79003,342.54,0.39,0.36,2025-11-04,1840,N,nominal,2.0NRT,300.71,6.45,D
31.90027,-86.58691,334.73,0.44,0.38,2025-11-04,1840,N,nominal,2.0NRT,303.82,2.93,D
31.90376,-86.58777,347.26,0.44,0.38,2025-11-04,1840,N,nominal,2.0NRT,298.4,7.42,D
31.24628,-90.11075,339.77,0.43,0.46,2025-11-04,1840,N,nominal,2.0NRT,298.22,3.22,D
31.56758,-88.58424,337.53,0.53,0.42,2025-11-04,1840,N,nominal,2.0NRT,304.52,15.21,D
32.62593,-82.51814,342.47,0.39,0.36,2025-11-04,1840,N,nominal,2.0NRT,306.04,44.42,D
31.60359,-88.56453,330.83,0.53,0.42,2025-11-04,1840,N,nominal,2.0NRT,300.15,11.14,D
31.6025,-88.57011,326.2,0.53,0.42,2025-11-04,1840,N,nominal,2.0NRT,294.99,5.21,D
32.62927,-82.51881,344.3,0.39,0.36,2025-11-04,1840,N,nominal,2.0NRT,310.83,68.51,D
32.68593,-82.31442,329.37,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,297.56,1.73,D
30.13867,-95.29706,338.8,0.45,0.63,2025-11-04,1840,N,nominal,2.0NRT,296.26,5.11,D
33.01419,-79.8867,330.21,0.47,0.4,2025-11-04,1840,N,nominal,2.0NRT,295.37,2.92,D
31.91932,-87.11223,367,0.46,0.39,2025-11-04,1840,N,low,2.0NRT,331.96,232.06,D
31.92287,-87.11309,367,0.46,0.39,2025-11-04,1840,N,high,2.0NRT,342.68,232.06,D
31.92373,-87.10834,325.75,0.46,0.39,2025-11-04,1840,N,nominal,2.0NRT,292.99,26.56,D
31.9304,-87.19514,346.36,0.46,0.39,2025-11-04,1840,N,nominal,2.0NRT,301.28,8.44,D
31.93158,-87.19275,329.97,0.46,0.39,2025-11-04,1840,N,nominal,2.0NRT,297.58,10.49,D
31.93069,-87.19753,335.23,0.46,0.39,2025-11-04,1840,N,nominal,2.0NRT,300.13,10.49,D
31.93514,-87.19364,343.84,0.46,0.39,2025-11-04,1840,N,nominal,2.0NRT,302.13,10.49,D
31.93426,-87.19841,342.66,0.46,0.39,2025-11-04,1840,N,nominal,2.0NRT,298.22,10.49,D
31.93871,-87.19453,334.05,0.46,0.39,2025-11-04,1840,N,nominal,2.0NRT,294.44,6.08,D
30.13747,-95.29842,345.37,0.45,0.63,2025-11-04,1840,N,nominal,2.0NRT,296.49,4.98,D
32.80604,-81.80095,331.13,0.41,0.37,2025-11-04,1840,N,nominal,2.0NRT,296.49,4.22,D
31.06191,-91.78204,354.99,0.54,0.51,2025-11-04,1840,N,nominal,2.0NRT,305.22,14.36,D
30.70628,-93.33078,328.85,0.34,0.56,2025-11-04,1840,N,nominal,2.0NRT,297.79,2.14,D
32.73545,-82.65043,337.08,0.39,0.36,2025-11-04,1840,N,nominal,2.0NRT,301.29,3.19,D
31.54768,-89.51833,339.72,0.4,0.44,2025-11-04,1840,N,nominal,2.0NRT,299.51,7.39,D
32.78563,-82.37183,334.52,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,296.68,15.52,D
32.78959,-82.36827,330.16,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,295.89,15.52,D
32.78899,-82.37248,351.2,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,308.44,15.52,D
32.78838,-82.3767,329.29,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,295.89,4.48,D
32.79234,-82.37314,346.01,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,298.46,9.22,D
30.2911,-95.17604,343.11,0.44,0.62,2025-11-04,1840,N,nominal,2.0NRT,297.48,3.21,D
32.89527,-81.71072,328.41,0.41,0.37,2025-11-04,1840,N,nominal,2.0NRT,295.52,2.35,D
32.37786,-85.30061,326.81,0.4,0.37,2025-11-04,1840,N,nominal,2.0NRT,295.47,2.65,D
30.29225,-95.17551,336.28,0.44,0.62,2025-11-04,1840,N,nominal,2.0NRT,296.94,2.32,D
32.49028,-84.76447,340.94,0.39,0.36,2025-11-04,1840,N,nominal,2.0NRT,297.08,2.56,D
32.49361,-84.76521,328.33,0.39,0.36,2025-11-04,1840,N,nominal,2.0NRT,297.07,2.56,D
32.57307,-84.31088,330.46,0.39,0.36,2025-11-04,1840,N,nominal,2.0NRT,296.45,2.43,D
32.57243,-84.31498,342.06,0.39,0.36,2025-11-04,1840,N,nominal,2.0NRT,298.43,3.27,D
32.83914,-82.56313,331.93,0.39,0.36,2025-11-04,1840,N,nominal,2.0NRT,300.54,6.57,D
32.57508,-84.3198,337.31,0.39,0.36,2025-11-04,1840,N,nominal,2.0NRT,297.58,18.01,D
32.15672,-86.84199,333.81,0.44,0.39,2025-11-04,1840,N,nominal,2.0NRT,300.7,11.11,D
32.15589,-86.84663,332.77,0.44,0.39,2025-11-04,1840,N,nominal,2.0NRT,300.35,11.11,D
32.16024,-86.84282,347.02,0.44,0.39,2025-11-04,1840,N,nominal,2.0NRT,299.69,11.11,D
32.1594,-86.84747,332.67,0.44,0.39,2025-11-04,1840,N,nominal,2.0NRT,298.13,11.11,D
32.16375,-86.84366,345.03,0.44,0.39,2025-11-04,1840,N,nominal,2.0NRT,299.8,11.12,D
32.16292,-86.8483,326.43,0.44,0.39,2025-11-04,1840,N,nominal,2.0NRT,295.9,11.12,D
31.06666,-92.31812,334.46,0.58,0.52,2025-11-04,1840,N,nominal,2.0NRT,299.6,7.04,D
31.07541,-92.34653,332.74,0.58,0.52,2025-11-04,1840,N,nominal,2.0NRT,298.94,5.77,D
31.07335,-92.34811,336.98,0.58,0.52,2025-11-04,1840,N,nominal,2.0NRT,300.03,6.35,D
31.06908,-92.60844,338.81,0.6,0.53,2025-11-04,1840,N,nominal,2.0NRT,298.15,18.18,D
31.06762,-92.61475,339.4,0.6,0.53,2025-11-04,1840,N,nominal,2.0NRT,297.72,13.14,D
31.07388,-92.60992,339.4,0.6,0.53,2025-11-04,1842,N,nominal,2.0NRT,296.29,35.94,D
31.07242,-92.61623,348.37,0.6,0.53,2025-11-04,1842,N,nominal,2.0NRT,302.01,63.62,D
31.44713,-91.09181,330.93,0.49,0.48,2025-11-04,1842,N,nominal,2.0NRT,295.29,5.42,D
32.94561,-82.85873,341.8,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,303.32,49.73,D
32.94501,-82.86288,338.98,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,305.86,17.16,D
32.9444,-82.86703,336.19,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,298.03,17.16,D
32.94894,-82.85941,367,0.39,0.36,2025-11-04,1842,N,high,2.0NRT,343.64,49.73,D
32.94954,-82.85526,333.4,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,301.57,49.73,D
32.94833,-82.86356,352.62,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,303.47,17.16,D
32.95287,-82.85595,354.92,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,318.29,40.34,D
32.9562,-82.85663,348.63,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,297.67,40.34,D
33.04033,-82.29456,353.71,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,299.35,10.96,D
33.04369,-82.29522,340.65,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,298.54,10.96,D
33.04309,-82.29946,346.13,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,298.15,10.96,D
33.04424,-82.29874,330.38,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,295.62,2.74,D
32.51033,-85.76312,326.91,0.41,0.37,2025-11-04,1842,N,nominal,2.0NRT,296.59,1.56,D
32.48857,-86.07429,340.19,0.42,0.37,2025-11-04,1842,N,nominal,2.0NRT,304.83,28.29,D
32.4878,-86.07869,328.12,0.42,0.37,2025-11-04,1842,N,nominal,2.0NRT,296.96,28.29,D
32.49198,-86.0751,344.32,0.42,0.37,2025-11-04,1842,N,nominal,2.0NRT,304.46,28.29,D
32.49463,-86.08031,336.52,0.42,0.37,2025-11-04,1842,N,nominal,2.0NRT,301.99,18.15,D
31.07776,-93.08958,355.22,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,301.42,7.65,D
31.077,-93.09281,345.87,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,300.67,5.18,D
31.08117,-93.09759,367,0.32,0.55,2025-11-04,1842,N,high,2.0NRT,304.33,10.22,D
31.08041,-93.10085,367,0.32,0.55,2025-11-04,1842,N,high,2.0NRT,299.77,9.98,D
31.0827,-93.09109,335.87,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,297.8,3.74,D
31.08194,-93.09434,327.1,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,296.65,10.22,D
31.08535,-93.10236,367,0.32,0.55,2025-11-04,1842,N,high,2.0NRT,303.85,9.98,D
31.08764,-93.0926,338.4,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,296.92,3.74,D
31.08611,-93.09913,333,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,296.05,10.22,D
31.08457,-93.10567,349.36,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,298.21,9.98,D
31.08379,-93.10901,351.6,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,298.09,6.42,D
31.09258,-93.09412,334.93,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,295.03,5.07,D
31.09181,-93.0974,339.96,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,294.39,3.15,D
31.09105,-93.10065,336.78,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,294.83,3.15,D
33.16853,-81.87641,346.75,0.41,0.37,2025-11-04,1842,N,nominal,2.0NRT,303.36,12.63,D
31.09598,-93.1022,337.18,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,293.78,3.15,D
33.17253,-81.87268,333.17,0.41,0.37,2025-11-04,1842,N,nominal,2.0NRT,302.51,19.55,D
33.17194,-81.87706,351.12,0.41,0.37,2025-11-04,1842,N,nominal,2.0NRT,300.12,30.15,D
33.39492,-80.37101,326.81,0.46,0.39,2025-11-04,1842,N,nominal,2.0NRT,293.87,2.29,D
32.83776,-84.33429,332.09,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,296.21,19.68,D
32.84042,-84.33911,367,0.39,0.36,2025-11-04,1842,N,high,2.0NRT,335.42,49.4,D
32.84106,-84.33501,350.22,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,310.24,19.68,D
32.83978,-84.34322,335.14,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,297.8,49.4,D
32.84437,-84.33575,331.88,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,295.73,8.38,D
32.84373,-84.33984,345.14,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,300.81,13.03,D
32.84308,-84.34394,345.44,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,297.68,13.03,D
32.84768,-84.33647,342.61,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,297.55,8.38,D
33.11411,-82.59409,350.3,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,318.17,31.96,D
32.91021,-83.97263,326.6,0.38,0.36,2025-11-04,1842,N,nominal,2.0NRT,294.53,1.84,D
33.11805,-82.59055,349.32,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,311.1,19.07,D
33.12199,-82.587,346.13,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,296.29,19.07,D
33.1214,-82.59122,346.51,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,296.81,19.07,D
32.99993,-83.47192,344.56,0.38,0.36,2025-11-04,1842,N,nominal,2.0NRT,299.99,8.7,D
33.00324,-83.47262,327.32,0.38,0.36,2025-11-04,1842,N,nominal,2.0NRT,298.8,45.36,D
32.88985,-84.36598,330.01,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,294.8,3.39,D
31.24343,-92.80593,348.24,0.61,0.54,2025-11-04,1842,N,nominal,2.0NRT,301.73,28.29,D
31.24193,-92.81235,356.19,0.61,0.54,2025-11-04,1842,N,nominal,2.0NRT,303.02,28.29,D
32.70972,-85.6212,334.73,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,300.17,65.6,D
32.70901,-85.62548,355.8,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,310.04,65.6,D
32.70829,-85.62975,327.53,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,294.8,16.99,D
31.24762,-92.94461,336.12,0.62,0.54,2025-11-04,1842,N,nominal,2.0NRT,296.49,115.36,D
32.71237,-85.62627,367,0.4,0.37,2025-11-04,1842,N,high,2.0NRT,335.8,65.6,D
32.71165,-85.63055,343.27,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,312.48,16.99,D
32.71309,-85.62199,367,0.4,0.37,2025-11-04,1842,N,low,2.0NRT,331.96,65.6,D
31.2574,-92.94753,350.71,0.62,0.54,2025-11-04,1842,N,nominal,2.0NRT,302.96,58.65,D
30.76963,-94.97623,351.01,0.42,0.61,2025-11-04,1842,N,nominal,2.0NRT,296.48,5.06,D
32.77704,-85.51665,346.04,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,302.03,18.11,D
32.7804,-85.51744,326.41,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,292.43,3.17,D
32.77968,-85.52168,350.72,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,301.46,14.82,D
30.77306,-94.97675,333.97,0.42,0.61,2025-11-04,1842,N,nominal,2.0NRT,293.92,4.45,D
32.34731,-88.11371,340.77,0.49,0.41,2025-11-04,1842,N,nominal,2.0NRT,302.22,26.57,D
33.16692,-83.28573,330.41,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,298.56,7.55,D
33.17023,-83.28642,329.05,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,294.44,7.55,D
31.31034,-93.1497,327.12,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,295.56,1.69,D
33.04744,-84.27284,331.8,0.38,0.36,2025-11-04,1842,N,nominal,2.0NRT,292.77,2.94,D
31.20305,-93.67357,329.57,0.34,0.56,2025-11-04,1842,N,nominal,2.0NRT,294,1.37,D
31.47699,-92.56046,342.12,0.59,0.53,2025-11-04,1842,N,nominal,2.0NRT,302.04,30.73,D
31.47561,-92.56656,333.16,0.59,0.53,2025-11-04,1842,N,nominal,2.0NRT,294.49,14,D
32.93299,-85.07689,333.35,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,296.89,3.43,D
31.48173,-92.56195,339.94,0.59,0.53,2025-11-04,1842,N,nominal,2.0NRT,294.55,30.73,D
31.48035,-92.56805,334.43,0.59,0.53,2025-11-04,1842,N,nominal,2.0NRT,293.96,14,D
32.78564,-86.08217,328.98,0.41,0.37,2025-11-04,1842,N,nominal,2.0NRT,298.45,2.07,D
31.48648,-92.53291,325.54,0.58,0.52,2025-11-04,1842,N,nominal,2.0NRT,293.99,3.58,D
31.47941,-92.56321,346.64,0.59,0.53,2025-11-04,1842,N,nominal,2.0NRT,308.65,83.59,D
33.37043,-82.50494,334.84,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,298.97,2.46,D
32.99863,-85.02223,339.22,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,297.7,3.36,D
31.68764,-91.84778,328.15,0.53,0.5,2025-11-04,1842,N,nominal,2.0NRT,295,2.03,D
32.90623,-85.64366,337.18,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,298.77,85.94,D
33.39273,-82.51814,332.54,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,299.67,26.54,D
32.13447,-89.805,325.81,0.4,0.44,2025-11-04,1842,N,nominal,2.0NRT,295.05,1.86,D
30.708,-95.93939,327.71,0.47,0.64,2025-11-04,1842,N,nominal,2.0NRT,295.52,1.85,D
33.39608,-82.51881,334.39,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,303.73,26.54,D
33.39548,-82.52305,337.77,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,299.42,26.54,D
30.99931,-94.84515,367,0.41,0.6,2025-11-04,1842,N,high,2.0NRT,305.81,47.39,D
33.96892,-78.17571,325.43,0.39,0.44,2025-11-04,1842,N,nominal,2.0NRT,292.74,2.47,D
32.63119,-87.68772,343.2,0.47,0.4,2025-11-04,1842,N,nominal,2.0NRT,303.21,24.57,D
33.99998,-78.35141,329.77,0.57,0.43,2025-11-04,1842,N,nominal,2.0NRT,295.11,3.7,D
32.2042,-89.91785,345.53,0.41,0.45,2025-11-04,1842,N,nominal,2.0NRT,295.3,6.03,D
31.55505,-92.88874,331.53,0.61,0.53,2025-11-04,1842,N,nominal,2.0NRT,297.52,2.58,D
32.80577,-86.83353,328.6,0.43,0.38,2025-11-04,1842,N,nominal,2.0NRT,296.11,40.5,D
32.81007,-86.82978,343.43,0.43,0.38,2025-11-04,1842,N,nominal,2.0NRT,314.24,40.5,D
32.81355,-86.83064,330.68,0.43,0.38,2025-11-04,1842,N,nominal,2.0NRT,293.67,4.61,D
32.21948,-90.03116,328,0.41,0.45,2025-11-04,1842,N,nominal,2.0NRT,294.13,1.69,D
33.27011,-84.21483,344.74,0.38,0.36,2025-11-04,1842,N,nominal,2.0NRT,295.31,3.88,D
33.50355,-82.67042,346.59,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,297.36,6.29,D
33.50294,-82.67465,343.71,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,296.34,6.29,D
33.50234,-82.67888,337.97,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,297.41,18.38,D
33.27341,-84.21555,327.27,0.38,0.36,2025-11-04,1842,N,nominal,2.0NRT,292.44,3.88,D
33.50661,-82.69717,334.22,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,293.9,4.04,D
32.47855,-88.81565,329.36,0.53,0.42,2025-11-04,1842,N,nominal,2.0NRT,294.46,4.45,D
32.47749,-88.82117,347.48,0.53,0.42,2025-11-04,1842,N,nominal,2.0NRT,300.48,25.79,D
33.50996,-82.69785,334.54,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,297.3,8.08,D
32.48129,-88.8222,339.44,0.53,0.42,2025-11-04,1842,N,nominal,2.0NRT,297.36,20.88,D
32.48021,-88.82777,327.52,0.53,0.42,2025-11-04,1842,N,nominal,2.0NRT,295.05,20.88,D
32.48509,-88.82324,341.42,0.53,0.42,2025-11-04,1842,N,nominal,2.0NRT,296.82,20.88,D
32.48585,-88.82485,334.13,0.53,0.42,2025-11-04,1842,N,nominal,2.0NRT,293,7.14,D
33.50809,-82.96021,334.39,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,296.06,5.01,D
31.55741,-93.27799,367,0.32,0.55,2025-11-04,1842,N,high,2.0NRT,300.27,32.74,D
31.55582,-93.28467,367,0.32,0.55,2025-11-04,1842,N,high,2.0NRT,301.15,14.89,D
31.56156,-93.28284,367,0.32,0.55,2025-11-04,1842,N,high,2.0NRT,301.31,32.74,D
31.56235,-93.2795,354.28,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,296.43,32.74,D
31.56076,-93.2862,352.6,0.32,0.55,2025-11-04,1842,N,nominal,2.0NRT,296.95,14.89,D
31.25829,-94.57462,341.71,0.39,0.59,2025-11-04,1842,N,nominal,2.0NRT,298.64,4.12,D
33.65019,-82.27197,351.01,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,309.03,52.3,D
33.65356,-82.27264,326.3,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,291.38,52.3,D
31.94349,-91.79507,344.23,0.52,0.5,2025-11-04,1842,N,nominal,2.0NRT,299.76,6.47,D
31.94799,-91.79643,326.15,0.52,0.5,2025-11-04,1842,N,low,2.0NRT,296.95,3.28,D
31.44914,-93.95633,338.14,0.35,0.57,2025-11-04,1842,N,nominal,2.0NRT,304.59,7.28,D
31.45429,-93.95791,367,0.35,0.57,2025-11-04,1842,N,high,2.0NRT,303.61,7.28,D
32.31208,-90.1337,325.19,0.41,0.45,2025-11-04,1842,N,low,2.0NRT,299.35,3.05,D
32.51374,-89.17388,331.81,0.55,0.43,2025-11-04,1842,N,nominal,2.0NRT,298.2,13.88,D
33.6556,-82.48076,332.25,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,297.89,11.75,D
30.88238,-96.36788,335.67,0.5,0.66,2025-11-04,1842,N,nominal,2.0NRT,299.07,3.53,D
33.3035,-85.15446,346.03,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,300.51,17.4,D
32.57579,-89.16846,347.05,0.55,0.43,2025-11-04,1842,N,nominal,2.0NRT,298.59,56.66,D
33.30751,-85.15104,342.74,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,302.91,17.4,D
33.30683,-85.15523,327.4,0.39,0.36,2025-11-04,1842,N,low,2.0NRT,302.04,17.4,D
32.57965,-89.16954,346.38,0.55,0.43,2025-11-04,1842,N,nominal,2.0NRT,301.03,56.66,D
32.5785,-89.17535,325.97,0.55,0.43,2025-11-04,1842,N,nominal,2.0NRT,295.3,8.14,D
33.31084,-85.15179,335.81,0.39,0.36,2025-11-04,1842,N,low,2.0NRT,307.56,87.24,D
33.72791,-82.44138,330.61,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,295.65,4.04,D
33.72731,-82.44567,329.85,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,293.97,4.04,D
32.02198,-91.87367,340.75,0.52,0.5,2025-11-04,1842,N,nominal,2.0NRT,301.3,5.5,D
32.02076,-91.87914,327.67,0.52,0.5,2025-11-04,1842,N,nominal,2.0NRT,299.79,4.17,D
32.02649,-91.87505,335.74,0.52,0.5,2025-11-04,1842,N,nominal,2.0NRT,296.51,5.5,D
32.02527,-91.88052,335.56,0.52,0.5,2025-11-04,1842,N,nominal,2.0NRT,296.46,4.17,D
33.82328,-81.82309,336.53,0.41,0.37,2025-11-04,1842,N,nominal,2.0NRT,296.57,4.04,D
33.61961,-83.40772,333.12,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,297.7,4.44,D
33.62292,-83.40842,330.15,0.39,0.36,2025-11-04,1842,N,low,2.0NRT,300.16,22.59,D
32.53249,-89.69497,338.95,0.39,0.44,2025-11-04,1842,N,nominal,2.0NRT,296.05,3.15,D
33.09068,-86.80492,329.66,0.43,0.38,2025-11-04,1842,N,nominal,2.0NRT,298.81,2.17,D
33.09116,-86.80371,331.67,0.43,0.38,2025-11-04,1842,N,nominal,2.0NRT,298.45,2.53,D
33.76443,-83.01606,352.53,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,303.92,30.21,D
33.76382,-83.02026,354.46,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,304.35,30.21,D
33.76322,-83.02447,343.87,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,297.23,8.95,D
33.29849,-85.98299,347.01,0.41,0.37,2025-11-04,1842,N,nominal,2.0NRT,302.28,21.28,D
33.29775,-85.98733,325.68,0.41,0.37,2025-11-04,1842,N,nominal,2.0NRT,295.92,6.19,D
33.76776,-83.01674,347.6,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,298.58,35.3,D
33.76716,-83.02095,348.55,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,308.74,35.3,D
33.76654,-83.02516,330.22,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,296.68,23.24,D
33.30186,-85.98384,334.66,0.41,0.37,2025-11-04,1842,N,nominal,2.0NRT,296.01,5.87,D
33.30113,-85.98818,350.29,0.41,0.37,2025-11-04,1842,N,nominal,2.0NRT,312.73,43.67,D
32.12094,-92.03014,334.92,0.53,0.5,2025-11-04,1842,N,nominal,2.0NRT,299.2,4.25,D
33.76768,-83.11184,337.79,0.39,0.36,2025-11-04,1842,N,nominal,2.0NRT,292.39,4.62,D
33.98878,-81.72362,327.59,0.42,0.37,2025-11-04,1842,N,nominal,2.0NRT,293.51,3.27,D
33.3849,-85.82742,331.25,0.4,0.37,2025-11-04,1842,N,nominal,2.0NRT,297.58,1.99,D
33.31633,-86.26858,350.45,0.41,0.37,2025-11-04,1842,N,nominal,2.0NRT,296.73,5.08,D
32.75623,-89.38294,330.37,0.56,0.43,2025-11-04,1842,N,nominal,2.0NRT,295.74,3.66,D
33.45334,-86.10458,330.22,0.41,0.37,2025-11-04,1842,N,nominal,2.0NRT,293.8,1.69,D
31.17389,-96.565,338.4,0.5,0.66,2025-11-04,1842,N,nominal,2.0NRT,297.63,3.52,D
33.38895,-86.61905,336.18,0.42,0.38,2025-11-04,1842,N,nominal,2.0NRT,296.77,5.8,D
31.39543,-95.86802,332.99,0.45,0.63,2025-11-04,1842,N,nominal,2.0NRT,295.08,3.37,D
31.96889,-93.58164,367,0.33,0.55,2025-11-04,1842,N,high,2.0NRT,303.6,9.01,D
32.11097,-92.97659,338.79,0.6,0.53,2025-11-04,1842,N,nominal,2.0NRT,293.8,22.51,D
32.10952,-92.98283,326.18,0.6,0.53,2025-11-04,1842,N,nominal,2.0NRT,299.93,22.96,D
32.03156,-93.31654,339.89,0.63,0.54,2025-11-04,1842,N,nominal,2.0NRT,298.49,96.46,D
31.9697,-93.57827,336.32,0.33,0.55,2025-11-04,1842,N,nominal,2.0NRT,298.4,8.09,D
32.03001,-93.3231,309.18,0.63,0.54,2025-11-04,1842,N,low,2.0NRT,318.79,96.46,D
